-1.78813934326419E-08;637552811903730370
-1.78813934326419E-08;637552811903749738
-1.78813934326419E-08;637552811903769834
-1.78813934326419E-08;637552811903789502
-1.78813934326419E-08;637552811903810590
-1.78813934326419E-08;637552811903830296
-1.78813934326419E-08;637552811903850320
-1.78813934326419E-08;637552811903869822
-1.78813934326419E-08;637552811903888016
-1.78813934326419E-08;637552811903908062
-1.78813934326419E-08;637552811903908062
-1.78813934326419E-08;637552811903930088
-1.78813934326419E-08;637552811903949644
-1.78813934326419E-08;637552811903969652
-1.78813934326419E-08;637552811903988020
-1.78813934326419E-08;637552811904007892
-1.78813934326419E-08;637552811904028058
-1.78813934326419E-08;637552811904047950
-1.78813934326419E-08;637552811904069684
-1.78813934326419E-08;637552811904088040
-1.78813934326419E-08;637552811904108004
-1.78813934326419E-08;637552811904130020
-1.78813934326419E-08;637552811904149724
-1.78813934326419E-08;637552811904169674
-1.78813934326419E-08;637552811904188022
-1.78813934326419E-08;637552811904207932
-1.78813934326419E-08;637552811904227852
-1.78813934326419E-08;637552811904247958
-1.78813934326419E-08;637552811904268160
-1.78813934326419E-08;637552811904288152
-1.78813934326419E-08;637552811904308150
-1.78813934326419E-08;637552811904330310
-1.78813934326419E-08;637552811904349718
-1.78813934326419E-08;637552811904369728
-1.78813934326419E-08;637552811904389798
-1.78813934326419E-08;637552811904407924
-1.78813934326419E-08;637552811904427896
-1.78813934326419E-08;637552811904447956
-1.78813934326419E-08;637552811904468008
-1.78813934326419E-08;637552811904487910
-1.78813934326419E-08;637552811904507968
-1.78813934326419E-08;637552811904530018
-1.78813934326419E-08;637552811904549742
-1.78813934326419E-08;637552811904569588
-1.78813934326419E-08;637552811904588048
-1.78813934326419E-08;637552811904607924
-1.78813934326419E-08;637552811904628028
-1.78813934326419E-08;637552811904647834
-1.78813934326419E-08;637552811904667968
-1.78813934326419E-08;637552811904687898
-1.78813934326419E-08;637552811904707952
-1.78813934326419E-08;637552811904730042
-1.78813934326419E-08;637552811904750044
-1.78813934326419E-08;637552811904769784
-1.78813934326419E-08;637552811904789720
-1.78813934326419E-08;637552811904808034
-1.78813934326419E-08;637552811904828012
-1.78813934326419E-08;637552811904847936
-1.78813934326419E-08;637552811904867942
-1.78813934326419E-08;637552811904887882
-1.78813934326419E-08;637552811904907980
-1.78813934326419E-08;637552811904930262
-1.78813934326419E-08;637552811904949632
-1.78813934326419E-08;637552811904969718
-1.78813934326419E-08;637552811904988074
-1.78813934326419E-08;637552811905007946
-1.78813934326419E-08;637552811905027936
-1.78813934326419E-08;637552811905048090
-1.78813934326419E-08;637552811905068162
-1.78813934326419E-08;637552811905087998
-1.78813934326419E-08;637552811905107982
-1.78813934326419E-08;637552811905130046
-1.78813934326419E-08;637552811905149782
-1.78813934326419E-08;637552811905169576
-1.78813934326419E-08;637552811905188036
-1.78813934326419E-08;637552811905207928
-1.78813934326419E-08;637552811905228048
-1.78813934326419E-08;637552811905247938
-1.78813934326419E-08;637552811905268142
-1.78813934326419E-08;637552811905288090
-1.78813934326419E-08;637552811905308090
-1.78813934326419E-08;637552811905330038
-1.78813934326419E-08;637552811905349850
-1.78813934326419E-08;637552811905369752
-1.78813934326419E-08;637552811905388160
-1.78813934326419E-08;637552811905408136
-1.78813934326419E-08;637552811905427812
-1.78813934326419E-08;637552811905447798
-1.78813934326419E-08;637552811905467978
-1.78813934326419E-08;637552811905487990
-1.78813934326419E-08;637552811905507994
-1.78813934326419E-08;637552811905530304
-1.78813934326419E-08;637552811905549622
-1.78813934326419E-08;637552811905569656
-1.78813934326419E-08;637552811905588120
-1.78813934326419E-08;637552811905607944
-1.78813934326419E-08;637552811905627908
-1.78813934326419E-08;637552811905648026
-1.78813934326419E-08;637552811905668044
-1.78813934326419E-08;637552811905687990
-1.78813934326419E-08;637552811905708144
-1.78813934326419E-08;637552811905730238
-1.78813934326419E-08;637552811905749592
-1.78813934326419E-08;637552811905769876
-1.78813934326419E-08;637552811905789558
-1.78813934326419E-08;637552811905807952
-1.78813934326419E-08;637552811905828092
-1.78813934326419E-08;637552811905847992
-1.78813934326419E-08;637552811905867966
-1.78813934326419E-08;637552811905887920
-1.78813934326419E-08;637552811905907984
-1.78813934326419E-08;637552811905930026
-1.78813934326419E-08;637552811905949748
-1.78813934326419E-08;637552811905969754
-1.78813934326419E-08;637552811905988070
-1.78813934326419E-08;637552811906007960
-1.78813934326419E-08;637552811906027952
-1.78813934326419E-08;637552811906047916
-1.78813934326419E-08;637552811906068158
-1.78813934326419E-08;637552811906087968
-1.78813934326419E-08;637552811906108028
-1.78813934326419E-08;637552811906130302
-1.78813934326419E-08;637552811906149624
-1.78813934326419E-08;637552811906169556
-1.78813934326419E-08;637552811906187988
-1.78813934326419E-08;637552811906207946
-1.78813934326419E-08;637552811906227850
-1.78813934326419E-08;637552811906248112
-1.78813934326419E-08;637552811906269424
-1.78813934326419E-08;637552811906288124
-1.78813934326419E-08;637552811906308174
